,source_id,source_lat,source_lon,type,ipcc_sector,number_overflights,source_persistence,confidence_in_persistence,qsource,sigma_qsource
1301,P01343,31.228107,-101.69779,well,1B2 Oil & Natural Gas,1,1.0,0.25,1134.35909,422.740521
1302,P01344,31.234812,-101.50211,well,1B2 Oil & Natural Gas,1,1.0,0.25,99.4408785,54.0170317
1303,P01345,31.2287885,-101.44483,tank,1B2 Oil & Natural Gas,1,1.0,0.25,734.901797,246.246746
1304,P01346,31.210139,-101.36729,tank,1B2 Oil & Natural Gas,1,1.0,0.25,203.020319,41.21918595
1305,P01347,31.2097864,-101.372295,tank,1B2 Oil & Natural Gas,1,1.0,0.25,287.611258,67.2494508
1306,P01348,31.186819,-101.6578,well,1B2 Oil & Natural Gas,1,1.0,0.25,1186.45457,192.825321
1307,P01349,31.165368,-101.78546,pipeline,1B2 Oil & Natural Gas,6,0.166666666666667,0.822021484375,575.973646666667,142.873216
1308,P01350,31.176789,-101.35223,pipeline,1B2 Oil & Natural Gas,1,1.0,0.25,463.494534,89.5114812
1309,P01351,31.164131,-101.78475,tank,1B2 Oil & Natural Gas,6,0.166666666666667,0.822021484375,1030.36109333333,244.958281666667
1310,P01352,31.1505342,-101.84786,,1B2 Oil & Natural Gas,5,0.2,0.7626953125,29.5091012,7.1117476
1311,P01353,31.132299,-101.41082,pipeline,1B2 Oil & Natural Gas,1,1.0,0.25,523.99091,110.364008
1312,P01354,31.124999,-101.74229,,1B2 Oil & Natural Gas,5,0.2,0.7626953125,3362.25604,1703.848284
1313,P01355,31.087849,-101.340235,pipeline,1B2 Oil & Natural Gas,1,1.0,0.25,1899.118835,736.3463415
1314,P01356,31.058043,-101.86319,well,1B2 Oil & Natural Gas,1,1.0,0.25,267.935245,171.569253
1315,P01357,31.06296665,-101.505495,well,1B2 Oil & Natural Gas,1,1.0,0.25,386.338686,177.369734
1316,P01358,31.0748638,-101.39618,well,1B2 Oil & Natural Gas,1,1.0,0.25,286.555884,107.613513
1317,P01359,31.0243397,-102.24257,tank,1B2 Oil & Natural Gas,1,1.0,0.25,82.2721963,23.5255691
1318,P01360,31.0234005,-102.24419,pipeline,1B2 Oil & Natural Gas,1,1.0,0.25,66.7850492,20.3984467
1319,P01361,31.8450635,-101.772125,processing,1B2 Oil & Natural Gas,5,0.2,0.7626953125,391.208083,137.9441796
1320,P01362,31.826375,-102.10681,well,1B2 Oil & Natural Gas,1,1.0,0.25,266.502562,73.7121487
1321,P01363,31.826343,-102.11335,pipeline,1B2 Oil & Natural Gas,1,1.0,0.25,421.733014,146.952021
1322,P01364,31.8592427,-101.72182,pipeline,1B2 Oil & Natural Gas,1,1.0,0.25,176.60301,33.7847775
1323,P01365,31.8721226,-101.633745,pipeline,1B2 Oil & Natural Gas,1,1.0,0.25,201.7061885,89.2441281
1324,P01366,31.8394815,-102.14006,tank,1B2 Oil & Natural Gas,1,1.0,0.25,129.469679,26.1186776
1325,P01367,31.8439625,-102.03459,pipeline,1B2 Oil & Natural Gas,1,1.0,0.25,293.696369,90.4059985
1326,P01368,31.846346,-102.01765,compressor,1B2 Oil & Natural Gas,1,1.0,0.25,383.519751,160.977409
1327,P01369,31.8803317,-101.34136,tank,1B2 Oil & Natural Gas,1,1.0,0.25,219.42319,113.082596
1328,P01370,31.8746025,-102.21967,pipeline,1B2 Oil & Natural Gas,1,1.0,0.25,339.279429,56.5094454
1329,P01371,31.88306,-101.89235,well,1B2 Oil & Natural Gas,5,0.2,0.7626953125,119.7823296,26.8758934
1330,P01372,31.8836443,-101.85904,tank,1B2 Oil & Natural Gas,6,0.166666666666667,0.822021484375,30.6716523333333,4.55248521666667
1331,P01373,31.8798551,-102.22978,well,1B2 Oil & Natural Gas,1,1.0,0.25,282.06843,42.180024
1332,P01374,31.8960302,-102.20685,well,1B2 Oil & Natural Gas,1,1.0,0.25,242.757897,37.5476742
1333,P01375,31.8925063,-101.74218,tank,1B2 Oil & Natural Gas,3,0.333333333333333,0.578125,208.989526333333,57.401917
1334,P01376,31.9054338,-101.73374,pipeline,1B2 Oil & Natural Gas,1,1.0,0.25,179.069819,60.3724866
1335,P01377,31.9267689,-101.87865,pipeline,1B2 Oil & Natural Gas,5,0.2,0.7626953125,39.3774706,6.77963628
1336,P01378,31.950273,-102.18525,well,1B2 Oil & Natural Gas,1,1.0,0.25,384.526334,222.742828
1337,P01379,31.9586336,-102.16445,tank,1B2 Oil & Natural Gas,1,1.0,0.25,418.948015,112.836141
1338,P01380,31.999417,-101.99285,tank,1B2 Oil & Natural Gas,1,1.0,0.25,359.34543,40.9054668
1339,P01381,31.9992103,-101.92766,pipeline,1B2 Oil & Natural Gas,5,0.2,0.7626953125,59.1872142,18.10008072
1340,P01382,31.9946702,-101.78708,pipeline,1B2 Oil & Natural Gas,5,0.2,0.7626953125,43.758748,13.93470908
1341,P01383,32.0264796,-101.78878,tank,1B2 Oil & Natural Gas,5,0.2,0.7626953125,37.137267,8.77258814
1342,P01384,32.0676257,-102.03995,tank,1B2 Oil & Natural Gas,1,1.0,0.25,75.6645864,25.7286402
1343,P01385,32.104615,-102.17146,tank,1B2 Oil & Natural Gas,1,1.0,0.25,133.750697,49.2542604
1344,P01386,32.1296257,-102.11265,well,1B2 Oil & Natural Gas,1,1.0,0.25,128.64109,53.3100835
1345,P01387,32.144404,-101.53978,well,1B2 Oil & Natural Gas,1,1.0,0.25,49.5343688,21.9116737
1346,P01388,32.1425585,-101.53559,well,1B2 Oil & Natural Gas,1,1.0,0.25,52.4066904,22.1823084
1347,P01389,32.150672,-101.43578,tank,1B2 Oil & Natural Gas,1,1.0,0.25,314.238228,117.735544
1348,P01390,32.1650426,-102.22538,processing,1B2 Oil & Natural Gas,1,1.0,0.25,98.1211532,69.7193033
1349,P01391,32.167813,-101.96681,pipeline,1B2 Oil & Natural Gas,5,0.2,0.7626953125,19.52254086,15.83515732
1350,P01392,32.1663346,-101.49361,well,1B2 Oil & Natural Gas,1,1.0,0.25,31.9758897,23.0676939
1351,P01393,32.1722192,-101.73338,well,1B2 Oil & Natural Gas,1,1.0,0.25,929.719631,655.863131
1352,P01394,32.184468,-101.87325,pipeline,1B2 Oil & Natural Gas,6,0.166666666666667,0.822021484375,27.444866,20.7553113333333
1353,P01395,32.194241,-101.51175,well,1B2 Oil & Natural Gas,1,1.0,0.25,89.248819,68.8889464
1354,P01396,32.195383,-101.3904,well,1B2 Oil & Natural Gas,1,1.0,0.25,374.910346,255.079459
1355,P01397,32.197821,-101.37213,pipeline,1B2 Oil & Natural Gas,1,1.0,0.25,95.8909609,72.8456539
1356,P01398,32.188503,-101.91365,well,1B2 Oil & Natural Gas,5,0.2,0.7626953125,19.13054566,13.86860976
1357,P01399,32.1881974,-101.39795,compressor,1B2 Oil & Natural Gas,1,1.0,0.25,895.229383,579.493519
1358,P01400,32.178205,-102.19265,processing,1B2 Oil & Natural Gas,1,1.0,0.25,181.712727,172.27187
1359,P01401,32.1888581,-102.13374,well,1B2 Oil & Natural Gas,1,1.0,0.25,83.165407,64.917882
1360,P01402,32.183278,-102.05575,compressor,1B2 Oil & Natural Gas,1,1.0,0.25,341.651412,223.087594
1361,P01403,32.195598,-102.09885,well,1B2 Oil & Natural Gas,1,1.0,0.25,211.026256,148.1159
1362,P01404,32.2088895,-101.50495,pipeline,1B2 Oil & Natural Gas,1,1.0,0.25,154.374674,102.346397
1363,P01405,32.2358379,-101.92095,tank,1B2 Oil & Natural Gas,5,0.2,0.7626953125,17.9827829,16.25608526
1364,P01406,32.2206257,-101.75628,pipeline,1B2 Oil & Natural Gas,2,0.5,0.4375,66.9331755,56.6964795
1365,P01407,32.2334567,-101.68385,well,1B2 Oil & Natural Gas,2,0.5,0.4375,67.677881,49.0006481
1366,P01408,32.253136,-101.77184,tank,1B2 Oil & Natural Gas,5,0.2,0.7626953125,50.9503282,20.9808918
1367,P01409,32.240779,-101.78282,pipeline,1B2 Oil & Natural Gas,5,0.2,0.7626953125,231.3507,105.6798866
1368,P01410,32.264069,-101.982,compressor,1B2 Oil & Natural Gas,1,1.0,0.25,356.8746435,130.762499
1369,P01411,32.275566,-101.95312,tank,1B2 Oil & Natural Gas,5,0.2,0.7626953125,85.567178,32.5016002
1370,P01412,32.2863903,-101.6872,tank,1B2 Oil & Natural Gas,2,0.5,0.4375,87.0581195,39.11538915
1371,P01413,32.276245,-101.67611,compressor,1B2 Oil & Natural Gas,2,0.5,0.4375,195.733042,114.266117
1372,P01414,32.281462,-101.55193,compressor,1B2 Oil & Natural Gas,2,0.5,0.4375,81.7802505,39.37491575
1373,P01415,32.278422,-102.04979,pipeline,1B2 Oil & Natural Gas,1,1.0,0.25,429.430893,131.251943
1374,P01416,32.259893,-101.82511,well,1B2 Oil & Natural Gas,6,0.166666666666667,0.822021484375,229.244241666667,54.5146765
1375,P01417,32.214143,-103.70878,tank,1B2 Oil & Natural Gas,12,0.0833333333333333,0.968323647975922,57.98311275,9.4705085
1376,P01418,32.048699,-103.89908,tank,1B2 Oil & Natural Gas,10,0.1,0.943686485290527,10.6799079,7.36001244
1377,P01419,32.048776,-103.89262,tank,1B2 Oil & Natural Gas,10,0.1,0.943686485290527,18.9563608,9.18406529
1378,P01420,32.035425,-104.0789,tank,1B2 Oil & Natural Gas,11,0.0909090909090909,0.957764863967896,23.6707128181818,6.65460354545455
1379,P01421,32.605658,-103.30851,compressor,1B2 Oil & Natural Gas,2,0.5,0.4375,257.840606,115.47685
1380,P01422,32.5078865,-103.494095,well,1B2 Oil & Natural Gas,2,0.5,0.4375,100.42320225,63.2911101
1381,P01423,32.442981,-103.56622,tank,1B2 Oil & Natural Gas,2,0.5,0.4375,211.7926145,62.976509
1382,P01424,32.418887,-103.6025,tank,1B2 Oil & Natural Gas,2,0.5,0.4375,120.472447,24.0252448
1383,P01425,32.578767,-103.39208,pipeline,1B2 Oil & Natural Gas,1,1.0,0.25,358.845186,140.836781
1384,P01426,32.458476,-103.601,tank,1B2 Oil & Natural Gas,1,1.0,0.25,173.452551,83.2703746
1385,P01427,32.450675,-103.60494,tank,1B2 Oil & Natural Gas,2,0.5,0.4375,288.5730105,109.6873875
1386,P01428,32.3686321,-103.75574,tank,1B2 Oil & Natural Gas,1,1.0,0.25,87.2294378,27.636636
1387,P01429,32.552395,-103.49601,well,1B2 Oil & Natural Gas,2,0.5,0.4375,323.603478,113.331313
1388,P01430,32.632397,-103.33221,tank,1B2 Oil & Natural Gas,2,0.5,0.4375,56.2095905,26.8614765
1389,P01431,32.647132,-103.29908,pipeline,1B2 Oil & Natural Gas,1,1.0,0.25,176.662971,93.5960394
1390,P01432,32.6683366,-103.29794,pipeline,1B2 Oil & Natural Gas,1,1.0,0.25,79.7486663,47.7709525
1391,P01433,32.566927,-103.514,tank,1B2 Oil & Natural Gas,2,0.5,0.4375,200.785753,103.2719205
1392,P01434,32.432347,-103.74902,pipeline,1B2 Oil & Natural Gas,1,1.0,0.25,99.4917392,41.2965298
1393,P01435,32.521895,-103.62358,well,1B2 Oil & Natural Gas,3,0.333333333333333,0.578125,142.103899666667,59.9292416666667
1394,P01436,32.539702,-103.59757,tank,1B2 Oil & Natural Gas,2,0.5,0.4375,234.719371,111.8115145
1395,P01437,32.566008,-103.53889,compressor,1B2 Oil & Natural Gas,2,0.5,0.4375,111.755823,63.849364
1396,P01438,32.5893915,-103.521505,tank,1B2 Oil & Natural Gas,1,1.0,0.25,446.4003235,242.1817765
1397,P01439,32.605336,-103.53259,pipeline,1B2 Oil & Natural Gas,2,0.5,0.4375,85.038071,59.9750455
1398,P01440,32.603957,-103.5377,pipeline,1B2 Oil & Natural Gas,2,0.5,0.4375,64.773956,40.3013763
1399,P01441,32.624831,-103.54528,tank,1B2 Oil & Natural Gas,2,0.5,0.4375,59.0716705,44.63726445
1400,P01442,32.768708,-103.37484,tank,1B2 Oil & Natural Gas,1,1.0,0.25,67.6976274,34.2899728
1401,P01443,32.717749,-103.44613,well,1B2 Oil & Natural Gas,1,1.0,0.25,334.277399,158.328818
1402,P01444,32.651515,-103.57286,well,1B2 Oil & Natural Gas,1,1.0,0.25,93.4457626,52.8300466
1403,P01445,32.665466,-103.57974,pipeline,1B2 Oil & Natural Gas,1,1.0,0.25,178.169211,93.6601473
1404,P01446,32.4426565,-103.98825,pipeline,1B2 Oil & Natural Gas,3,0.333333333333333,0.578125,27.5507322666667,7.73546788333333
1405,P01447,32.534965,-103.82805,processing,1B2 Oil & Natural Gas,1,1.0,0.25,870.0033485,235.227641
1406,P01448,32.755378,-103.42071,tank,1B2 Oil & Natural Gas,1,1.0,0.25,236.30616,105.488086
1407,P01449,32.630119,-103.68576,pipeline,1B2 Oil & Natural Gas,1,1.0,0.25,918.646795,311.350461
1408,P01450,32.746129,-103.5432,well,1B2 Oil & Natural Gas,1,1.0,0.25,636.840947,287.580284
1409,P01451,32.652595,-103.712725,tank,1B2 Oil & Natural Gas,1,1.0,0.25,817.3459285,274.5406935
1410,P01452,32.483579,-103.99598,tank,1B2 Oil & Natural Gas,3,0.333333333333333,0.578125,62.048939,11.0627719333333
1411,P01453,32.7944121,-103.50246,well,1B2 Oil & Natural Gas,1,1.0,0.25,149.33485,74.8185895
1412,P01454,32.709606,-103.61856,well,1B2 Oil & Natural Gas,1,1.0,0.25,162.089688,89.4091383
1413,P01455,32.555078,-103.9001,pipeline,1B2 Oil & Natural Gas,1,1.0,0.25,191.902082,29.2161079
1414,P01456,32.803377,-103.46283,pipeline,1B2 Oil & Natural Gas,1,1.0,0.25,287.167643,140.452336
1415,P01457,31.855773,-103.55904,well,1B2 Oil & Natural Gas,11,0.0909090909090909,0.957764863967896,21.0808031818182,6.30763864545455
1416,P01458,31.852776,-103.54644,well,1B2 Oil & Natural Gas,11,0.0909090909090909,0.957764863967896,19.0205008181818,9.38795809090909
1417,P01459,31.883894,-103.50718,tank,1B2 Oil & Natural Gas,11,0.0909090909090909,0.957764863967896,11.295883,4.97915149090909
1418,P01460,31.938957,-103.37537,tank,1B2 Oil & Natural Gas,1,1.0,0.25,79.6126592,27.571191
1419,P01461,31.904265,-103.4421,tank,1B2 Oil & Natural Gas,10,0.1,0.943686485290527,16.7940846,5.45914481
1420,P01462,31.95494,-103.35891,tank,1B2 Oil & Natural Gas,1,1.0,0.25,120.268249,45.0289069
1421,P01463,31.966035,-103.28928,compressor,1B2 Oil & Natural Gas,2,0.5,0.4375,569.14735,184.406656
1422,P01464,31.9351,-103.32852,tank,1B2 Oil & Natural Gas,1,1.0,0.25,89.14589205,38.17163985
1423,P01465,31.939496,-103.361,tank,1B2 Oil & Natural Gas,1,1.0,0.25,525.516042,210.375353
1424,P01466,31.919306,-103.38866,well,1B2 Oil & Natural Gas,1,1.0,0.25,43.9805195,21.8079696
1425,P01467,31.916787,-103.39742,well,1B2 Oil & Natural Gas,1,1.0,0.25,133.30286,47.0430153
1426,P01468,31.9002105,-103.39709,pipeline,1B2 Oil & Natural Gas,1,1.0,0.25,143.355098,52.2482729
1427,P01469,31.852694,-103.51556,well,1B2 Oil & Natural Gas,10,0.1,0.943686485290527,11.9211224,5.26367263
1428,P01470,31.847548,-103.50756,well,1B2 Oil & Natural Gas,10,0.1,0.943686485290527,14.3794484,5.95546109
1429,P01471,31.984202,-103.25909,tank,1B2 Oil & Natural Gas,2,0.5,0.4375,279.3941065,116.485824
1430,P01472,31.862784,-103.47764,well,1B2 Oil & Natural Gas,10,0.1,0.943686485290527,16.4915472,6.96517553
1431,P01473,31.81539,-103.51265,tank,1B2 Oil & Natural Gas,10,0.1,0.943686485290527,15.3807077,7.75836557
1432,P01474,31.825061,-103.46968,well,1B2 Oil & Natural Gas,10,0.1,0.943686485290527,24.3901405,8.51602023
1433,P01475,31.839922,-103.44959,well,1B2 Oil & Natural Gas,10,0.1,0.943686485290527,20.4572489,6.78222754
1434,P01476,31.974837,-103.14957,tank,1B2 Oil & Natural Gas,2,0.5,0.4375,45.9879935,27.90055465
1435,P01477,31.841815,-103.31963,tank,1B2 Oil & Natural Gas,3,0.333333333333333,0.578125,57.0096945,25.49998765
1436,P01478,31.906841,-103.15729,pipeline,1B2 Oil & Natural Gas,3,0.333333333333333,0.578125,51.8371003333333,18.9793249
1437,P01479,31.736991,-103.42558,pipeline,1B2 Oil & Natural Gas,7,0.142857142857143,0.86651611328125,20.6870502857143,6.81592582857143
1438,P01480,31.762407,-103.33841,well,1B2 Oil & Natural Gas,5,0.2,0.7626953125,73.0621134,34.501637
1439,P01481,31.944951,-103.04417,well,1B2 Oil & Natural Gas,3,0.333333333333333,0.578125,57.7199913333333,17.7721784333333
1440,P01482,31.9466695,-103.01509,pipeline,1B2 Oil & Natural Gas,2,0.5,0.4375,132.2508175,59.953621575
1441,P01483,31.9469205,-103.01174,pipeline,1B2 Oil & Natural Gas,1,1.0,0.25,307.044697,120.2221805
1442,P01484,31.9151895,-103.04075,pipeline,1B2 Oil & Natural Gas,3,0.333333333333333,0.578125,20.2820976333333,11.9750462333333
1443,P01485,31.921081,-103.0241,pipeline,1B2 Oil & Natural Gas,2,0.5,0.4375,165.2604295,44.64755795
1444,P01486,31.9360922,-103.01029,pipeline,1B2 Oil & Natural Gas,3,0.333333333333333,0.578125,46.363117,13.7629991666667
1445,P01487,31.949646,-102.96838,tank,1B2 Oil & Natural Gas,1,1.0,0.25,200.28365,54.4264583
1446,P01488,31.9281179,-102.96807,pipeline,1B2 Oil & Natural Gas,1,1.0,0.25,249.098717,67.6059929
1447,P01489,31.880917,-103.07988,well,1B2 Oil & Natural Gas,2,0.5,0.4375,30.0773629,12.69991475
1448,P01490,31.764071,-103.28452,tank,1B2 Oil & Natural Gas,2,0.5,0.4375,36.29752435,20.66589545
1449,P01491,31.911347,-102.96419,pipeline,1B2 Oil & Natural Gas,1,1.0,0.25,82.514462,46.7955388
1450,P01492,31.884765,-103.00452,tank,1B2 Oil & Natural Gas,1,1.0,0.25,258.935078,62.5477129
1451,P01493,31.9258526,-102.94166,pipeline,1B2 Oil & Natural Gas,1,1.0,0.25,113.500886,29.9148077
1452,P01494,31.926249,-102.9466,pipeline,1B2 Oil & Natural Gas,1,1.0,0.25,141.408885,55.2102216
1453,P01495,31.8835657,-102.95555,pipeline,1B2 Oil & Natural Gas,1,1.0,0.25,122.346638,34.11374555
1454,P01496,31.850656,-103.01191,well,1B2 Oil & Natural Gas,1,1.0,0.25,179.853,55.7268982
1455,P01497,31.7867715,-103.12261,pipeline,1B2 Oil & Natural Gas,1,1.0,0.25,122.736461,57.9128696
1456,P01498,31.755191,-103.20869,well,1B2 Oil & Natural Gas,2,0.5,0.4375,45.9578116,20.82277505
1457,P01499,31.68086,-103.33074,tank,1B2 Oil & Natural Gas,4,0.25,0.68359375,64.40801125,28.50516375
1458,P01500,31.841425,-102.99758,pipeline,1B2 Oil & Natural Gas,1,1.0,0.25,103.595987,19.6585487
1459,P01501,31.6788725,-103.21256,compressor,1B2 Oil & Natural Gas,1,1.0,0.25,456.610724,206.754406
1460,P01502,31.651923,-103.29565,pipeline,1B2 Oil & Natural Gas,1,1.0,0.25,58.2337671,27.9089253
1461,P01503,31.738383,-103.10895,pipeline,1B2 Oil & Natural Gas,1,1.0,0.25,201.321569,93.239526
1462,P01504,31.756998,-103.07298,tank,1B2 Oil & Natural Gas,1,1.0,0.25,242.639899,68.7209461
1463,P01505,31.92570945,-102.74598,compressor,1B2 Oil & Natural Gas,1,1.0,0.25,160.52413535,51.3735382
1464,P01506,31.732531,-103.09333,pipeline,1B2 Oil & Natural Gas,1,1.0,0.25,381.033725,119.608118
1465,P01507,31.9260187,-102.73525,tank,1B2 Oil & Natural Gas,1,1.0,0.25,318.117948,79.1458838
1466,P01508,31.929266,-102.74759,pipeline,1B2 Oil & Natural Gas,1,1.0,0.25,175.857053,61.2159628
1467,P01509,31.914065,-102.74515,pipeline,1B2 Oil & Natural Gas,1,1.0,0.25,346.365702,114.712888
1468,P01510,31.8909307,-102.78305,pipeline,1B2 Oil & Natural Gas,1,1.0,0.25,124.143152,38.1489014
1469,P01511,31.562734,-103.31468,tank,1B2 Oil & Natural Gas,2,0.5,0.4375,43.6271556,17.81097675
1470,P01512,31.643964,-103.151465,well,1B2 Oil & Natural Gas,2,0.5,0.4375,67.019607475,25.2190277
1471,P01513,31.760801,-102.95392,tank,1B2 Oil & Natural Gas,2,0.5,0.4375,34.265462,8.2212898
1472,P01514,31.5770181,-103.263973333333,well,1B2 Oil & Natural Gas,2,1.0,0.4375,111.84894055,48.817422625
1473,P01515,31.758507,-102.94863,well,1B2 Oil & Natural Gas,2,0.5,0.4375,84.9072975,21.94022185
1474,P01516,31.557285,-103.29038,pipeline,1B2 Oil & Natural Gas,2,1.0,0.4375,502.201251,174.9408193
1475,P01517,31.5703365,-103.23415,compressor,1B2 Oil & Natural Gas,2,0.5,0.4375,209.30917349999999,46.768731525
1476,P01518,31.467947,-103.415,tank,1B2 Oil & Natural Gas,1,1.0,0.25,927.143389,348.048157
1477,P01519,31.707099,-102.96442,tank,1B2 Oil & Natural Gas,1,1.0,0.25,692.620052,367.559045
1478,P01520,31.720458,-102.94314,well,1B2 Oil & Natural Gas,1,1.0,0.25,484.516218,268.836092
1479,P01521,31.616818,-103.14183,,1B2 Oil & Natural Gas,1,1.0,0.25,1771.51998,653.014253
1480,P01522,31.332082,-103.61873,tank,1B2 Oil & Natural Gas,1,1.0,0.25,1067.32931,550.591381
1481,P01523,31.320058,-103.65794,tank,1B2 Oil & Natural Gas,1,1.0,0.25,620.820505,244.789895
1482,P01524,31.319575,-103.65407,compressor,1B2 Oil & Natural Gas,1,1.0,0.25,316.94327,116.480275
1483,P01525,31.351118,-103.65935,tank,1B2 Oil & Natural Gas,2,0.5,0.4375,149.6968415,26.79734775
1484,P01526,31.478778,-103.4226,tank,1B2 Oil & Natural Gas,1,1.0,0.25,808.583011,219.768865
1485,P01527,31.508069,-103.35846,compressor,1B2 Oil & Natural Gas,1,1.0,0.25,290.86317,155.038524
1486,P01528,31.53783,-103.30525,tank,1B2 Oil & Natural Gas,2,0.5,0.4375,411.269892,94.325023
1487,P01529,31.540129,-103.30821,compressor,1B2 Oil & Natural Gas,2,0.5,0.4375,323.400852,143.5347525
1488,P01530,31.525811,-103.34244,tank,1B2 Oil & Natural Gas,1,1.0,0.25,1136.95855,301.138417
1489,P01531,31.349107,-103.66035,tank,1B2 Oil & Natural Gas,2,0.5,0.4375,252.7065935,94.225752
1490,P01532,31.700145,-102.9587,pipeline,1B2 Oil & Natural Gas,1,1.0,0.25,2900.31694,430.314155
1491,P01533,31.564945,-103.18048,well,1B2 Oil & Natural Gas,1,1.0,0.25,493.226906,235.142809
1492,P01534,31.563652,-103.209,compressor,1B2 Oil & Natural Gas,1,1.0,0.25,985.019317,165.038221
1493,P01535,31.452099,-103.35711,pipeline,1B2 Oil & Natural Gas,1,1.0,0.25,218.148115,88.6946151
1494,P01536,31.400389,-103.42707,well,1B2 Oil & Natural Gas,1,1.0,0.25,181.828326,33.0714394
1495,P01537,31.285847,-103.61857,well,1B2 Oil & Natural Gas,1,1.0,0.25,461.006147,167.654964
1496,P01538,31.403362,-103.4105,tank,1B2 Oil & Natural Gas,1,1.0,0.25,198.164178,134.635322
1497,P01539,31.463081,-103.33701,tank,1B2 Oil & Natural Gas,1,1.0,0.25,387.986048,43.9825604
1498,P01540,31.441278,-103.35156,tank,1B2 Oil & Natural Gas,1,1.0,0.25,1768.39805,253.343918
1499,P01541,31.448691,-103.35757,well,1B2 Oil & Natural Gas,1,1.0,0.25,371.98105,113.925926
1500,P01542,31.529857,-103.17594,well,1B2 Oil & Natural Gas,1,1.0,0.25,418.074753,48.2082827
1501,P01543,31.51314,-103.24351,tank,1B2 Oil & Natural Gas,1,1.0,0.25,166.485653,59.1889383
1502,P01544,31.6165081,-102.99884,compressor,1B2 Oil & Natural Gas,1,1.0,0.25,215.02566,19.1915073
1503,P01545,31.430616,-103.35504,tank,1B2 Oil & Natural Gas,1,1.0,0.25,281.604276,30.7581372
1504,P01546,31.394877,-103.3952,well,1B2 Oil & Natural Gas,1,1.0,0.25,213.299831,89.4771966
1505,P01547,31.370113,-103.41944,compressor,1B2 Oil & Natural Gas,1,1.0,0.25,348.615399,212.219479
1506,P01548,31.345673,-103.48075,tank,1B2 Oil & Natural Gas,1,1.0,0.25,2259.46011,495.795196
1507,P01549,31.345873,-103.48467,well,1B2 Oil & Natural Gas,1,1.0,0.25,379.330981,85.2572329
1508,P01550,31.329515,-103.50517,processing,1B2 Oil & Natural Gas,2,0.5,0.4375,235.0044025,43.0543356
1509,P01551,31.3109073,-103.52354,tank,1B2 Oil & Natural Gas,2,0.5,0.4375,108.821507,8.01754445
1510,P01552,31.167938,-103.78662,pipeline,1B2 Oil & Natural Gas,1,1.0,0.25,193.523731,63.1897387
1511,P01553,31.217659,-103.65693,tank,1B2 Oil & Natural Gas,1,1.0,0.25,235.858903,81.4134417
1512,P01554,31.200828,-103.67661,tank,1B2 Oil & Natural Gas,1,1.0,0.25,481.305458,120.812605
1513,P01555,31.3669535,-103.386975,compressor,1B2 Oil & Natural Gas,1,1.0,0.25,1149.890018,245.1855185
1514,P01556,31.386356,-103.3687,well,1B2 Oil & Natural Gas,1,1.0,0.25,154.40593,15.2094058
1515,P01557,31.4690979,-103.23512,well,1B2 Oil & Natural Gas,1,1.0,0.25,414.203945,59.2132443
1516,P01559,31.389789,-103.36216,well,1B2 Oil & Natural Gas,1,1.0,0.25,322.711235,208.165325
1517,P01560,31.49223,-103.18988,tank,1B2 Oil & Natural Gas,1,1.0,0.25,700.8765,202.682253
1518,P01561,31.5856475,-103.006145,pipeline,1B2 Oil & Natural Gas,1,1.0,0.25,654.7820435,55.41556965
1519,P01562,31.639177,-102.89471,compressor,1B2 Oil & Natural Gas,1,1.0,0.25,569.404886,173.166384
1520,P01563,31.601146,-102.95268,tank,1B2 Oil & Natural Gas,1,1.0,0.25,288.700251,146.193946
1521,P01564,31.584741,-102.9837,pipeline,1B2 Oil & Natural Gas,1,1.0,0.25,475.839244,147.303508
1522,P01565,31.574124,-102.99251,well,1B2 Oil & Natural Gas,1,1.0,0.25,517.166329,54.1710144
1523,P01566,31.434095,-103.24691,tank,1B2 Oil & Natural Gas,1,1.0,0.25,526.525909,108.337278
1524,P01567,31.4357705,-103.25184,tank,1B2 Oil & Natural Gas,1,1.0,0.25,275.870318,22.882836
1525,P01568,31.374826,-103.3534,well,1B2 Oil & Natural Gas,1,1.0,0.25,320.554275,219.492504
1526,P01569,31.384304,-103.28454,pipeline,1B2 Oil & Natural Gas,1,1.0,0.25,663.613826,325.592853
1527,P01570,31.4123307,-103.224,tank,1B2 Oil & Natural Gas,2,0.5,0.4375,284.920117,61.4187135
1528,P01571,31.484713,-103.10705,pipeline,1B2 Oil & Natural Gas,1,1.0,0.25,742.246259,138.216494
1529,P01572,31.630004,-102.85415,tank,1B2 Oil & Natural Gas,1,1.0,0.25,1025.54172,290.513956
1530,P01573,32.830092,-103.89483,well,1B2 Oil & Natural Gas,1,1.0,0.25,71.0888791,65.7855732
1531,P01574,32.82936,-103.90504,tank,1B2 Oil & Natural Gas,1,1.0,0.25,257.771069,118.101859
1532,P01575,32.764887,-104.01109,pipeline,1B2 Oil & Natural Gas,1,1.0,0.25,631.148161,262.954686
1533,P01576,32.720686,-104.05555,tank,1B2 Oil & Natural Gas,1,1.0,0.25,234.316552,126.729772
1534,P01577,32.694322,-104.0897,well,1B2 Oil & Natural Gas,1,1.0,0.25,347.487276,126.874261
1535,P01578,32.661824,-104.15518,well,1B2 Oil & Natural Gas,3,0.333333333333333,0.578125,183.447753,78.4641336666667
1536,P01579,32.645104,-104.15795,tank,1B2 Oil & Natural Gas,3,0.333333333333333,0.578125,85.561096,40.3782216666667
